Date,Index price,ETF price,indicator,signal,raw weight,vol scale,final weight,position,delta position,NAV,drawdown
2026-04-07,17444.30,38690.00,0.15,5,0.92,0.51,0.47,0.69,0.00,3.02,-0.3%
2026-04-08,18132.30,40185.00,0.51,5,0.92,0.41,0.38,0.38,-0.32,3.10,0.0%
2026-04-09,18104.90,40140.00,0.56,3,0.28,0.41,0.11,0.38,0.00,3.10,-0.0%
2026-04-10,18204.30,40420.00,0.78,4,0.30,0.47,0.14,0.38,0.00,3.11,0.0%
2026-04-13,18023.80,39975.00,0.49,4,0.30,1.00,0.30,0.38,0.00,3.10,-0.4%
2026-04-14,18286.10,40555.00,0.81,4,0.30,0.75,0.23,0.38,0.00,3.12,0.0%
2026-04-15,18185.80,40320.00,0.57,4,0.30,0.73,0.22,0.38,0.00,3.11,-0.2%
2026-04-16,18089.50,40150.00,0.31,6,1.00,0.88,0.88,0.88,0.50,3.10,-0.4%
2026-04-17,18484.50,41025.00,0.46,6,1.00,0.65,0.65,0.88,0.00,3.16,0.0%
2026-04-20,18260.90,40530.00,0.28,6,1.00,0.57,0.57,0.57,-0.31,3.13,-1.1%
2026-04-21,18142.60,40205.00,0.08,6,1.00,0.54,0.54,0.57,0.00,3.12,-1.5%
2026-04-22,18006.40,39765.00,-0.20,6,1.00,1.00,1.00,1.00,0.43,3.10,-2.1%
2026-04-23,17885.90,39510.00,-0.27,6,1.00,1.00,1.00,1.00,0.00,3.08,-2.7%
2026-04-24,17691.30,39140.00,-0.81,5,0.92,1.00,0.92,1.00,0.00,3.05,-3.7%
2026-04-27,17692.90,39105.00,-0.89,5,0.92,1.00,0.92,1.00,0.00,3.04,-3.7%
2026-04-28,17774.90,39265.00,-0.89,5,0.92,1.00,0.92,1.00,0.00,3.06,-3.3%
2026-04-29,17642.80,39080.00,-1.18,5,0.92,1.00,0.92,1.00,0.00,3.04,-3.8%
2026-04-30,17781.00,39345.00,-0.89,5,0.92,1.00,0.92,1.00,0.00,3.06,-3.1%
2026-05-01,17781.00,39485.00,-0.89,5,0.92,1.00,0.92,1.00,0.00,3.07,-2.8%
2026-05-05,17667.70,39075.00,-0.85,5,0.92,1.00,0.92,1.00,0.00,3.04,-3.8%
2026-05-06,18104.30,40075.00,-0.39,5,0.92,0.57,0.52,0.52,-0.48,3.12,-1.4%
2026-05-07,18060.80,40010.00,-0.46,5,0.92,0.55,0.51,0.52,0.00,3.12,-1.4%
2026-05-08,17889.40,39585.00,-0.71,5,0.92,0.55,0.50,0.52,0.00,3.10,-2.0%
2026-05-11,17852.50,39595.00,-0.69,5,0.92,1.00,0.92,0.92,0.40,3.10,-2.0%
2026-05-12,17573.60,39065.00,-1.02,5,0.92,1.00,0.92,0.92,0.00,3.06,-3.2%
2026-05-13,17654.90,39185.00,-0.90,5,0.92,1.00,0.92,0.92,0.00,3.07,-2.9%
2026-05-14,17809.20,39510.00,-0.64,5,0.92,0.94,0.86,0.92,0.00,3.09,-2.2%
2026-05-15,17622.70,39400.00,-0.90,5,0.92,1.00,0.92,0.92,0.00,3.09,-2.4%
2026-05-18,17755.10,39535.00,-0.61,5,0.92,1.00,0.92,0.92,0.00,3.10,-2.1%
2026-05-19,17670.10,39195.00,-0.64,5,0.92,1.00,0.92,0.92,0.00,3.07,-2.9%
2026-05-20,18051.70,39895.00,-0.22,5,0.92,0.81,0.74,0.92,0.00,3.12,-1.3%
2026-05-21,17975.20,39810.00,-0.23,5,0.92,0.81,0.75,0.92,0.00,3.12,-1.5%
2026-05-22,17985.30,39755.00,-0.06,5,0.92,1.00,0.92,0.92,0.00,3.11,-1.6%
2026-05-26,18290.90,40637.50,0.37,5,0.92,0.83,0.76,0.92,0.00,3.18,0.0%
2026-05-27,18380.90,40735.00,0.44,5,0.92,0.91,0.84,0.92,0.00,3.18,0.0%
2026-05-28,18279.30,40765.00,0.22,5,0.92,0.98,0.90,0.92,0.00,3.18,0.0%
2026-05-29,18362.90,40805.00,0.25,5,0.92,1.00,0.92,0.92,0.00,3.19,0.0%
2026-06-01,18184.90,40340.00,-0.14,5,0.92,1.00,0.92,0.92,0.00,3.15,-1.0%
2026-06-02,18272.00,40450.00,-0.05,5,0.92,1.00,0.92,0.92,0.00,3.16,-0.8%
2026-06-03,18176.00,40260.00,-0.26,5,0.92,1.00,0.92,0.92,0.00,3.15,-1.2%
2026-06-04,18276.00,40625.00,-0.20,5,0.92,1.00,0.92,0.92,0.00,3.17,-0.4%
2026-06-05,18344.90,40700.00,-0.09,5,0.92,1.00,0.92,0.92,0.00,3.18,-0.2%
2026-06-08,18223.10,40550.00,-0.40,5,0.92,1.00,0.92,0.92,0.00,3.17,-0.6%
2026-06-09,18174.70,40282.50,-0.57,5,0.92,1.00,0.92,0.92,0.00,3.15,-1.2%
2026-06-10,18142.70,40177.50,-0.55,5,0.92,1.00,0.92,0.92,0.00,3.14,-1.4%
2026-06-11,18290.10,40557.50,-0.38,5,0.92,1.00,0.92,0.92,0.00,3.17,-0.6%
